threshold,region,selection,tp,fp,fn,ignored,output_count,precision,recall,f1
0.08327105641365051,old,after,12,34,0,9,55,0.2608695652173913,1.0,0.41379310344827586
0.08327105641365051,fixed,before,12,39,0,4,55,0.23529411764705882,1.0,0.38095238095238093
0.08327105641365051,fixed,after,12,39,0,4,55,0.23529411764705882,1.0,0.38095238095238093
0.08524520695209503,old,before,12,33,0,9,54,0.26666666666666666,1.0,0.42105263157894735
0.08524520695209503,old,after,12,33,0,9,54,0.26666666666666666,1.0,0.42105263157894735
0.08524520695209503,fixed,before,12,38,0,4,54,0.24,1.0,0.3870967741935484
0.08524520695209503,fixed,after,12,38,0,4,54,0.24,1.0,0.3870967741935484
0.09512517601251602,old,before,12,32,0,9,53,0.2727272727272727,1.0,0.42857142857142855
0.09512517601251602,old,after,12,32,0,9,53,0.2727272727272727,1.0,0.42857142857142855
0.09512517601251602,fixed,before,12,37,0,4,53,0.24489795918367346,1.0,0.39344262295081966
0.09512517601251602,fixed,after,12,37,0,4,53,0.24489795918367346,1.0,0.39344262295081966
0.10900936275720596,old,before,12,31,0,9,52,0.27906976744186046,1.0,0.43636363636363634
0.10900936275720596,old,after,12,31,0,9,52,0.27906976744186046,1.0,0.43636363636363634
0.10900936275720596,fixed,before,12,36,0,4,52,0.25,1.0,0.4
0.10900936275720596,fixed,after,12,36,0,4,52,0.25,1.0,0.4
0.11882170289754868,old,before,12,30,0,9,51,0.2857142857142857,1.0,0.4444444444444444
0.11882170289754868,old,after,12,30,0,9,51,0.2857142857142857,1.0,0.4444444444444444
0.11882170289754868,fixed,before,12,35,0,4,51,0.2553191489361702,1.0,0.4067796610169492
0.11882170289754868,fixed,after,12,35,0,4,51,0.2553191489361702,1.0,0.4067796610169492
0.12300997227430344,old,before,12,29,0,9,50,0.2926829268292683,1.0,0.4528301886792453
0.12300997227430344,old,after,12,29,0,9,50,0.2926829268292683,1.0,0.4528301886792453
0.12300997227430344,fixed,before,12,34,0,4,50,0.2608695652173913,1.0,0.41379310344827586
0.12300997227430344,fixed,after,12,34,0,4,50,0.2608695652173913,1.0,0.41379310344827586
0.1273375302553177,old,before,12,28,0,9,49,0.3,1.0,0.46153846153846156
0.1273375302553177,old,after,12,28,0,9,49,0.3,1.0,0.46153846153846156
0.1273375302553177,fixed,before,12,33,0,4,49,0.26666666666666666,1.0,0.42105263157894735
0.1273375302553177,fixed,after,12,33,0,4,49,0.26666666666666666,1.0,0.42105263157894735
0.13022363185882568,old,before,12,27,0,9,48,0.3076923076923077,1.0,0.47058823529411764
0.13022363185882568,old,after,12,27,0,9,48,0.3076923076923077,1.0,0.47058823529411764
0.13022363185882568,fixed,before,12,32,0,4,48,0.2727272727272727,1.0,0.42857142857142855
0.13022363185882568,fixed,after,12,32,0,4,48,0.2727272727272727,1.0,0.42857142857142855
0.13281427323818207,old,before,12,27,0,8,47,0.3076923076923077,1.0,0.47058823529411764
0.13281427323818207,old,after,12,27,0,8,47,0.3076923076923077,1.0,0.47058823529411764
0.13281427323818207,fixed,before,12,31,0,4,47,0.27906976744186046,1.0,0.43636363636363634
0.13281427323818207,fixed,after,12,31,0,4,47,0.27906976744186046,1.0,0.43636363636363634
0.13692288100719452,old,before,12,26,0,8,46,0.3157894736842105,1.0,0.48
0.13692288100719452,old,after,12,26,0,8,46,0.3157894736842105,1.0,0.48
0.13692288100719452,fixed,before,12,30,0,4,46,0.2857142857142857,1.0,0.4444444444444444
0.13692288100719452,fixed,after,12,30,0,4,46,0.2857142857142857,1.0,0.4444444444444444
0.14900898933410645,old,before,12,25,0,8,45,0.32432432432432434,1.0,0.4897959183673469
0.14900898933410645,old,after,12,25,0,8,45,0.32432432432432434,1.0,0.4897959183673469
0.14900898933410645,fixed,before,12,29,0,4,45,0.2926829268292683,1.0,0.4528301886792453
0.14900898933410645,fixed,after,12,29,0,4,45,0.2926829268292683,1.0,0.4528301886792453
0.15316598117351532,old,before,12,24,0,8,44,0.3333333333333333,1.0,0.5
0.15316598117351532,old,after,12,24,0,8,44,0.3333333333333333,1.0,0.5
0.15316598117351532,fixed,before,12,28,0,4,44,0.3,1.0,0.46153846153846156
0.15316598117351532,fixed,after,12,28,0,4,44,0.3,1.0,0.46153846153846156
0.16395214200019836,old,before,12,24,0,7,43,0.3333333333333333,1.0,0.5
0.16395214200019836,old,after,12,24,0,7,43,0.3333333333333333,1.0,0.5
0.16395214200019836,fixed,before,12,27,0,4,43,0.3076923076923077,1.0,0.47058823529411764
0.16395214200019836,fixed,after,12,27,0,4,43,0.3076923076923077,1.0,0.47058823529411764
0.17367523908615112,old,before,12,23,0,7,42,0.34285714285714286,1.0,0.5106382978723404
0.17367523908615112,old,after,12,23,0,7,42,0.34285714285714286,1.0,0.5106382978723404
0.17367523908615112,fixed,before,12,26,0,4,42,0.3157894736842105,1.0,0.48
0.17367523908615112,fixed,after,12,26,0,4,42,0.3157894736842105,1.0,0.48
0.21500812470912933,old,before,12,22,0,7,41,0.35294117647058826,1.0,0.5217391304347826
0.21500812470912933,old,after,12,22,0,7,41,0.35294117647058826,1.0,0.5217391304347826
0.21500812470912933,fixed,before,12,25,0,4,41,0.32432432432432434,1.0,0.4897959183673469
0.21500812470912933,fixed,after,12,25,0,4,41,0.32432432432432434,1.0,0.4897959183673469
0.21836203336715698,old,before,12,21,0,7,40,0.36363636363636365,1.0,0.5333333333333333
0.21836203336715698,old,after,12,21,0,7,40,0.36363636363636365,1.0,0.5333333333333333
0.21836203336715698,fixed,before,12,24,0,4,40,0.3333333333333333,1.0,0.5
0.21836203336715698,fixed,after,12,24,0,4,40,0.3333333333333333,1.0,0.5
0.22845973074436188,old,before,12,20,0,7,39,0.375,1.0,0.5454545454545454
0.22845973074436188,old,after,12,20,0,7,39,0.375,1.0,0.5454545454545454
0.22845973074436188,fixed,before,12,23,0,4,39,0.34285714285714286,1.0,0.5106382978723404
0.22845973074436188,fixed,after,12,23,0,4,39,0.34285714285714286,1.0,0.5106382978723404
0.2300703078508377,old,before,12,19,0,7,38,0.3870967741935484,1.0,0.5581395348837209
0.2300703078508377,old,after,12,19,0,7,38,0.3870967741935484,1.0,0.5581395348837209
0.2300703078508377,fixed,before,12,22,0,4,38,0.35294117647058826,1.0,0.5217391304347826
0.2300703078508377,fixed,after,12,22,0,4,38,0.35294117647058826,1.0,0.5217391304347826
0.23597796261310577,old,before,12,18,0,7,37,0.4,1.0,0.5714285714285714
0.23597796261310577,old,after,12,18,0,7,37,0.4,1.0,0.5714285714285714
0.23597796261310577,fixed,before,12,21,0,4,37,0.36363636363636365,1.0,0.5333333333333333
0.23597796261310577,fixed,after,12,21,0,4,37,0.36363636363636365,1.0,0.5333333333333333
0.24084338545799255,old,before,12,18,0,6,36,0.4,1.0,0.5714285714285714
0.24084338545799255,old,after,12,18,0,6,36,0.4,1.0,0.5714285714285714
0.24084338545799255,fixed,before,12,21,0,3,36,0.36363636363636365,1.0,0.5333333333333333
0.24084338545799255,fixed,after,12,21,0,3,36,0.36363636363636365,1.0,0.5333333333333333
0.26633432507514954,old,before,12,17,0,6,35,0.41379310344827586,1.0,0.5853658536585366
0.26633432507514954,old,after,12,17,0,6,35,0.41379310344827586,1.0,0.5853658536585366
0.26633432507514954,fixed,before,12,20,0,3,35,0.375,1.0,0.5454545454545454
0.26633432507514954,fixed,after,12,20,0,3,35,0.375,1.0,0.5454545454545454
0.3190014958381653,old,before,12,17,0,5,34,0.41379310344827586,1.0,0.5853658536585366
0.3190014958381653,old,after,12,17,0,5,34,0.41379310344827586,1.0,0.5853658536585366
0.3190014958381653,fixed,before,12,19,0,3,34,0.3870967741935484,1.0,0.5581395348837209
0.3190014958381653,fixed,after,12,19,0,3,34,0.3870967741935484,1.0,0.5581395348837209
0.32692068815231323,old,before,12,16,0,5,33,0.42857142857142855,1.0,0.6
0.32692068815231323,old,after,12,16,0,5,33,0.42857142857142855,1.0,0.6
0.32692068815231323,fixed,before,12,18,0,3,33,0.4,1.0,0.5714285714285714
0.32692068815231323,fixed,after,12,18,0,3,33,0.4,1.0,0.5714285714285714
0.345105916261673,old,before,12,15,0,5,32,0.4444444444444444,1.0,0.6153846153846154
0.345105916261673,old,after,12,15,0,5,32,0.4444444444444444,1.0,0.6153846153846154
0.345105916261673,fixed,before,12,17,0,3,32,0.41379310344827586,1.0,0.5853658536585366
0.345105916261673,fixed,after,12,17,0,3,32,0.41379310344827586,1.0,0.5853658536585366
0.35563647747039795,old,before,12,14,0,5,31,0.46153846153846156,1.0,0.631578947368421
0.35563647747039795,old,after,12,14,0,5,31,0.46153846153846156,1.0,0.631578947368421
0.35563647747039795,fixed,before,12,16,0,3,31,0.42857142857142855,1.0,0.6
0.35563647747039795,fixed,after,12,16,0,3,31,0.42857142857142855,1.0,0.6
0.4926423728466034,old,before,12,13,0,5,30,0.48,1.0,0.6486486486486487
0.4926423728466034,old,after,12,13,0,5,30,0.48,1.0,0.6486486486486487
0.4926423728466034,fixed,before,12,15,0,3,30,0.4444444444444444,1.0,0.6153846153846154
0.4926423728466034,fixed,after,12,15,0,3,30,0.4444444444444444,1.0,0.6153846153846154
0.49460887908935547,old,before,12,12,0,5,29,0.5,1.0,0.6666666666666666
0.49460887908935547,old,after,12,12,0,5,29,0.5,1.0,0.6666666666666666
0.49460887908935547,fixed,before,12,14,0,3,29,0.46153846153846156,1.0,0.631578947368421
0.49460887908935547,fixed,after,12,14,0,3,29,0.46153846153846156,1.0,0.631578947368421
0.5,old,before,12,11,0,5,28,0.5217391304347826,1.0,0.6857142857142857
0.5,old,after,12,11,0,5,28,0.5217391304347826,1.0,0.6857142857142857
0.5,fixed,before,12,13,0,3,28,0.48,1.0,0.6486486486486487
0.5,fixed,after,12,13,0,3,28,0.48,1.0,0.6486486486486487
0.5662084221839905,old,before,12,11,0,5,28,0.5217391304347826,1.0,0.6857142857142857
0.5662084221839905,old,after,12,11,0,5,28,0.5217391304347826,1.0,0.6857142857142857
0.5662084221839905,fixed,before,12,13,0,3,28,0.48,1.0,0.6486486486486487
0.5662084221839905,fixed,after,12,13,0,3,28,0.48,1.0,0.6486486486486487
0.5847176909446716,old,before,12,11,0,4,27,0.5217391304347826,1.0,0.6857142857142857
0.5847176909446716,old,after,12,11,0,4,27,0.5217391304347826,1.0,0.6857142857142857
0.5847176909446716,fixed,before,12,13,0,2,27,0.48,1.0,0.6486486486486487
0.5847176909446716,fixed,after,12,13,0,2,27,0.48,1.0,0.6486486486486487
0.6204555630683899,old,before,12,11,0,3,26,0.5217391304347826,1.0,0.6857142857142857
0.6204555630683899,old,after,12,11,0,3,26,0.5217391304347826,1.0,0.6857142857142857
0.6204555630683899,fixed,before,12,12,0,2,26,0.5,1.0,0.6666666666666666
0.6204555630683899,fixed,after,12,12,0,2,26,0.5,1.0,0.6666666666666666
0.6290950775146484,old,before,12,10,0,3,25,0.5454545454545454,1.0,0.7058823529411765
0.6290950775146484,old,after,12,10,0,3,25,0.5454545454545454,1.0,0.7058823529411765
0.6290950775146484,fixed,before,12,11,0,2,25,0.5217391304347826,1.0,0.6857142857142857
0.6290950775146484,fixed,after,12,11,0,2,25,0.5217391304347826,1.0,0.6857142857142857
0.679211437702179,old,before,11,10,1,3,24,0.5238095238095238,0.9166666666666666,0.6666666666666666
0.679211437702179,old,after,11,10,1,3,24,0.5238095238095238,0.9166666666666666,0.6666666666666666
0.679211437702179,fixed,before,11,11,1,2,24,0.5,0.9166666666666666,0.6470588235294118
0.679211437702179,fixed,after,11,11,1,2,24,0.5,0.9166666666666666,0.6470588235294118
0.7948230504989624,old,before,11,9,1,3,23,0.55,0.9166666666666666,0.6875
0.7948230504989624,old,after,11,9,1,3,23,0.55,0.9166666666666666,0.6875
0.7948230504989624,fixed,before,11,10,1,2,23,0.5238095238095238,0.9166666666666666,0.6666666666666666
0.7948230504989624,fixed,after,11,10,1,2,23,0.5238095238095238,0.9166666666666666,0.6666666666666666
0.7949888110160828,old,before,11,8,1,3,22,0.5789473684210527,0.9166666666666666,0.7096774193548387
0.7949888110160828,old,after,11,8,1,3,22,0.5789473684210527,0.9166666666666666,0.7096774193548387
0.7949888110160828,fixed,before,11,9,1,2,22,0.55,0.9166666666666666,0.6875
0.7949888110160828,fixed,after,11,9,1,2,22,0.55,0.9166666666666666,0.6875
0.8077418208122253,old,before,10,8,2,3,21,0.5555555555555556,0.8333333333333334,0.6666666666666666
0.8077418208122253,old,after,10,8,2,3,21,0.5555555555555556,0.8333333333333334,0.6666666666666666
0.8077418208122253,fixed,before,10,9,2,2,21,0.5263157894736842,0.8333333333333334,0.6451612903225806
0.8077418208122253,fixed,after,10,9,2,2,21,0.5263157894736842,0.8333333333333334,0.6451612903225806
0.8188827633857727,old,before,9,8,3,3,20,0.5294117647058824,0.75,0.6206896551724138
0.8188827633857727,old,after,9,8,3,3,20,0.5294117647058824,0.75,0.6206896551724138
0.8188827633857727,fixed,before,9,9,3,2,20,0.5,0.75,0.6
0.8188827633857727,fixed,after,9,9,3,2,20,0.5,0.75,0.6
0.8243623971939087,old,before,8,8,4,3,19,0.5,0.6666666666666666,0.5714285714285714
0.8243623971939087,old,after,8,8,4,3,19,0.5,0.6666666666666666,0.5714285714285714
0.8243623971939087,fixed,before,8,9,4,2,19,0.47058823529411764,0.6666666666666666,0.5517241379310345
0.8243623971939087,fixed,after,8,9,4,2,19,0.47058823529411764,0.6666666666666666,0.5517241379310345
0.8566778302192688,old,before,8,7,4,3,18,0.5333333333333333,0.6666666666666666,0.5925925925925926
0.8566778302192688,old,after,8,7,4,3,18,0.5333333333333333,0.6666666666666666,0.5925925925925926
0.8566778302192688,fixed,before,8,8,4,2,18,0.5,0.6666666666666666,0.5714285714285714
0.8566778302192688,fixed,after,8,8,4,2,18,0.5,0.6666666666666666,0.5714285714285714
0.8623377680778503,old,before,8,6,4,3,17,0.5714285714285714,0.6666666666666666,0.6153846153846154
0.8623377680778503,old,after,8,6,4,3,17,0.5714285714285714,0.6666666666666666,0.6153846153846154
0.8623377680778503,fixed,before,8,7,4,2,17,0.5333333333333333,0.6666666666666666,0.5925925925925926
0.8623377680778503,fixed,after,8,7,4,2,17,0.5333333333333333,0.6666666666666666,0.5925925925925926
0.8636525273323059,old,before,8,5,4,3,16,0.6153846153846154,0.6666666666666666,0.64
0.8636525273323059,old,after,8,5,4,3,16,0.6153846153846154,0.6666666666666666,0.64
0.8636525273323059,fixed,before,8,6,4,2,16,0.5714285714285714,0.6666666666666666,0.6153846153846154
0.8636525273323059,fixed,after,8,6,4,2,16,0.5714285714285714,0.6666666666666666,0.6153846153846154
0.8935933113098145,old,before,7,5,5,3,15,0.5833333333333334,0.5833333333333334,0.5833333333333334
0.8935933113098145,old,after,7,5,5,3,15,0.5833333333333334,0.5833333333333334,0.5833333333333334
0.8935933113098145,fixed,before,7,6,5,2,15,0.5384615384615384,0.5833333333333334,0.56
0.8935933113098145,fixed,after,7,6,5,2,15,0.5384615384615384,0.5833333333333334,0.56
0.896806538105011,old,before,6,5,6,3,14,0.5454545454545454,0.5,0.5217391304347826
0.896806538105011,old,after,6,5,6,3,14,0.5454545454545454,0.5,0.5217391304347826
0.896806538105011,fixed,before,6,6,6,2,14,0.5,0.5,0.5
0.896806538105011,fixed,after,6,6,6,2,14,0.5,0.5,0.5
0.8983202576637268,old,before,6,5,6,2,13,0.5454545454545454,0.5,0.5217391304347826
0.8983202576637268,old,after,6,5,6,2,13,0.5454545454545454,0.5,0.5217391304347826
0.8983202576637268,fixed,before,6,5,6,2,13,0.5454545454545454,0.5,0.5217391304347826
0.8983202576637268,fixed,after,6,5,6,2,13,0.5454545454545454,0.5,0.5217391304347826
0.898787260055542,old,before,6,4,6,2,12,0.6,0.5,0.5454545454545454
0.898787260055542,old,after,6,4,6,2,12,0.6,0.5,0.5454545454545454
0.898787260055542,fixed,before,6,4,6,2,12,0.6,0.5,0.5454545454545454
0.898787260055542,fixed,after,6,4,6,2,12,0.6,0.5,0.5454545454545454
0.9079228639602661,old,before,6,3,6,2,11,0.6666666666666666,0.5,0.5714285714285714
0.9079228639602661,old,after,6,3,6,2,11,0.6666666666666666,0.5,0.5714285714285714
0.9079228639602661,fixed,before,6,3,6,2,11,0.6666666666666666,0.5,0.5714285714285714
0.9079228639602661,fixed,after,6,3,6,2,11,0.6666666666666666,0.5,0.5714285714285714
0.9089697003364563,old,before,6,2,6,2,10,0.75,0.5,0.6
0.9089697003364563,old,after,6,2,6,2,10,0.75,0.5,0.6
0.9089697003364563,fixed,before,6,2,6,2,10,0.75,0.5,0.6
0.9089697003364563,fixed,after,6,2,6,2,10,0.75,0.5,0.6
0.9195747971534729,old,before,5,2,7,2,9,0.7142857142857143,0.4166666666666667,0.5263157894736842
0.9195747971534729,old,after,5,2,7,2,9,0.7142857142857143,0.4166666666666667,0.5263157894736842
0.9195747971534729,fixed,before,5,2,7,2,9,0.7142857142857143,0.4166666666666667,0.5263157894736842
0.9195747971534729,fixed,after,5,2,7,2,9,0.7142857142857143,0.4166666666666667,0.5263157894736842
0.9272670745849609,old,before,5,1,7,2,8,0.8333333333333334,0.4166666666666667,0.5555555555555556
0.9272670745849609,old,after,5,1,7,2,8,0.8333333333333334,0.4166666666666667,0.5555555555555556
0.9272670745849609,fixed,before,5,1,7,2,8,0.8333333333333334,0.4166666666666667,0.5555555555555556
0.9272670745849609,fixed,after,5,1,7,2,8,0.8333333333333334,0.4166666666666667,0.5555555555555556
0.9358316659927368,old,before,4,1,8,2,7,0.8,0.3333333333333333,0.47058823529411764
0.9358316659927368,old,after,4,1,8,2,7,0.8,0.3333333333333333,0.47058823529411764
0.9358316659927368,fixed,before,4,1,8,2,7,0.8,0.3333333333333333,0.47058823529411764
0.9358316659927368,fixed,after,4,1,8,2,7,0.8,0.3333333333333333,0.47058823529411764
0.9371059536933899,old,before,3,1,9,2,6,0.75,0.25,0.375
0.9371059536933899,old,after,3,1,9,2,6,0.75,0.25,0.375
0.9371059536933899,fixed,before,3,1,9,2,6,0.75,0.25,0.375
0.9371059536933899,fixed,after,3,1,9,2,6,0.75,0.25,0.375
0.9532067179679871,old,before,2,1,10,2,5,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9532067179679871,old,after,2,1,10,2,5,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9532067179679871,fixed,before,2,1,10,2,5,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9532067179679871,fixed,after,2,1,10,2,5,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9585777521133423,old,before,2,1,10,1,4,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9585777521133423,old,after,2,1,10,1,4,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9585777521133423,fixed,before,2,1,10,1,4,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9585777521133423,fixed,after,2,1,10,1,4,0.6666666666666666,0.16666666666666666,0.26666666666666666
0.9687029123306274,old,before,2,0,10,1,3,1.0,0.16666666666666666,0.2857142857142857
0.9687029123306274,old,after,2,0,10,1,3,1.0,0.16666666666666666,0.2857142857142857
0.9687029123306274,fixed,before,2,0,10,1,3,1.0,0.16666666666666666,0.2857142857142857
0.9687029123306274,fixed,after,2,0,10,1,3,1.0,0.16666666666666666,0.2857142857142857
0.9816785454750061,old,before,1,0,11,1,2,1.0,0.08333333333333333,0.15384615384615385
